Ind Date Anchor,Ind Date Span,Ind Id,Ind Obs Note,Ind Place,Ind Place Type,Ind Rate Word,ind_selectname,Is projected word,Ind Rate Pct Change,Ind Denom,Ind Num,Ind Rate
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Alamance,County,LOW,Death: Overdose Death,,+4%,"153,265",22,14.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Alexander,County,LOWEST,Death: Overdose Death,,-70%,"36,922",3,8.1
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Alleghany,County,MIDDLE,Death: Overdose Death,,+201%,"10,943",3,27.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Anson,County,LOWEST,Death: Overdose Death,,-33%,"26,309",2,7.6
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Ashe,County,LOW,Death: Overdose Death,,+68%,"26,924",5,18.6
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Avery,County,MIDDLE,Death: Overdose Death,,+34%,"17,611",4,22.7
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Beaufort,County,LOW,Death: Overdose Death,,+76%,"47,431",7,14.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Bertie,County,LOWEST,Death: Overdose Death,,,"20,494",1,4.9
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Bladen,County,MIDDLE,Death: Overdose Death,,+134%,"34,807",7,20.1
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Brunswick,County,HIGH,Death: Overdose Death,,+12%,"112,013",33,29.5
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Buncombe,County,LOW,Death: Overdose Death,,-10%,"243,655",30,12.3
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Burke,County,MIDDLE,Death: Overdose Death,,+67%,"89,974",25,27.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Cabarrus,County,LOW,Death: Overdose Death,,+15%,"184,340",21,11.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Caldwell,County,LOW,Death: Overdose Death,,+25%,"82,081",15,18.3
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Camden,County,LOWEST,Death: Overdose Death,,+0%,"10,003",1,10
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Carteret,County,LOW,Death: Overdose Death,,-39%,"67,770",11,16.2
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Caswell,County,LOW,Death: Overdose Death,,+105%,"23,042",4,17.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Catawba,County,LOW,Death: Overdose Death,,-1%,"154,693",29,18.7
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Chatham,County,LOW,Death: Overdose Death,,-1%,"64,527",7,10.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Cherokee,County,LOW,Death: Overdose Death,,-70%,"27,034",5,18.5
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Chowan,County,LOWEST (ZERO),Death: Overdose Death,,,"14,695",0,0
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Clay,County,LOW,Death: Overdose Death,,+100%,"10,654",2,18.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Cleveland,County,LOW,Death: Overdose Death,,+25%,"97,317",15,15.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Columbus,County,LOW,Death: Overdose Death,,-23%,"57,534",10,17.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Craven,County,LOW,Death: Overdose Death,,+55%,"105,319",11,10.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Cumberland,County,LOW,Death: Overdose Death,,+0%,"329,985",45,13.6
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Currituck,County,LOW,Death: Overdose Death,,+33%,"24,025",4,16.6
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Dare,County,MIDDLE,Death: Overdose Death,,-13%,"34,383",7,20.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Davidson,County,LOW,Death: Overdose Death,,-15%,"163,040",29,17.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Davie,County,LOW,Death: Overdose Death,,+20%,"41,281",6,14.5
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Duplin,County,LOWEST,Death: Overdose Death,,+24%,"59,449",5,8.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Durham,County,LOWEST,Death: Overdose Death,,-17%,"282,659",22,7.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Edgecombe,County,LOW,Death: Overdose Death,,+62%,"55,675",8,14.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Forsyth,County,LOW,Death: Overdose Death,,-13%,"357,598",44,12.3
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Franklin,County,LOW,Death: Overdose Death,,+345%,"61,405",9,14.7
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Gaston,County,MIDDLE,Death: Overdose Death,,+24%,"207,903",50,24
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Gates,County,LOW,Death: Overdose Death,,+102%,"11,890",2,16.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Graham,County,HIGHEST,Death: Overdose Death,,+408%,"8,707",5,57.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Granville,County,LOW,Death: Overdose Death,,+50%,"57,557",9,15.6
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Greene,County,LOWEST,Death: Overdose Death,,-32%,"21,191",2,9.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Guilford,County,LOW,Death: Overdose Death,,+9%,"500,514",53,10.6
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Halifax,County,LOWEST,Death: Overdose Death,,+1%,"53,732",5,9.3
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Harnett,County,LOW,Death: Overdose Death,,+50%,"122,204",20,16.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Haywood,County,MIDDLE,Death: Overdose Death,,+326%,"58,640",17,29
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Henderson,County,LOW,Death: Overdose Death,,-7%,"107,768",14,13
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Hertford,County,LOWEST,Death: Overdose Death,,,"24,600",2,8.1
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Hoke,County,LOWEST,Death: Overdose Death,,-75%,"50,483",2,4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Hyde,County,LOW,Death: Overdose Death,,,"5,689",1,17.6
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Iredell,County,LOW,Death: Overdose Death,,-34%,"162,670",24,14.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Jackson,County,LOWEST,Death: Overdose Death,,-44%,"40,636",4,9.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Johnston,County,LOW,Death: Overdose Death,,-6%,"174,383",19,10.9
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Jones,County,LOWEST,Death: Overdose Death,,,"10,071",1,9.9
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Lee,County,LOW,Death: Overdose Death,,-19%,"59,240",9,15.2
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Lenoir,County,LOWEST,Death: Overdose Death,,-77%,"59,114",3,5.1
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Lincoln,County,MIDDLE,Death: Overdose Death,,+30%,"78,729",17,21.6
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Macon,County,LOWEST,Death: Overdose Death,,-40%,"33,806",3,8.9
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Madison,County,LOWEST,Death: Overdose Death,,+100%,"20,882",2,9.6
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Martin,County,LOW,Death: Overdose Death,,+310%,"23,845",4,16.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,McDowell,County,LOW,Death: Overdose Death,,+1%,"44,999",7,15.6
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Mecklenburg,County,LOWEST,Death: Overdose Death,,+9%,"967,063",86,8.9
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Mitchell,County,HIGH,Death: Overdose Death,,+151%,"15,330",5,32.6
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Montgomery,County,LOW,Death: Overdose Death,,,"27,522",5,18.2
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Moore,County,LOW,Death: Overdose Death,,+71%,"90,191",12,13.3
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Nash,County,LOW,Death: Overdose Death,,+62%,"95,187",16,16.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,NC,State,LOW,Death: Overdose Death,,+3%,"9,749,476","1,278",13.1
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,New Hanover,County,MIDDLE,Death: Overdose Death,,+6%,"209,045",42,20.1
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Northampton,County,LOWEST (ZERO),Death: Overdose Death,,-100%,"21,285",0,0
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Onslow,County,LOW,Death: Overdose Death,,-2%,"190,678",23,12.1
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Orange,County,LOW,Death: Overdose Death,,-14%,"137,817",14,10.2
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Pamlico,County,LOWEST,Death: Overdose Death,,-49%,"13,019",1,7.7
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Pasquotank,County,LOWEST,Death: Overdose Death,,-40%,"40,378",3,7.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Pender,County,LOW,Death: Overdose Death,,-1%,"53,714",6,11.2
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Perquimans,County,LOWEST,Death: Overdose Death,,+0%,"13,587",1,7.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Person,County,LOW,Death: Overdose Death,,-55%,"39,175",4,10.2
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Pitt,County,LOWEST,Death: Overdose Death,,+85%,"172,980",17,9.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Polk,County,HIGH,Death: Overdose Death,,+134%,"20,249",7,34.6
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Randolph,County,LOW,Death: Overdose Death,,+0%,"142,270",23,16.2
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Richmond,County,MIDDLE,Death: Overdose Death,,+0%,"46,359",11,23.7
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Robeson,County,LOW,Death: Overdose Death,,+9%,"135,462",24,17.7
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Rockingham,County,LOW,Death: Overdose Death,,+7%,"92,691",18,19.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Rowan,County,MIDDLE,Death: Overdose Death,,-16%,"137,511",30,21.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Rutherford,County,LOW,Death: Overdose Death,,-33%,"67,215",10,14.9
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Sampson,County,LOWEST,Death: Overdose Death,,-55%,"63,708",5,7.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Scotland,County,MIDDLE,Death: Overdose Death,,+167%,"36,093",8,22.2
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Stanly,County,MIDDLE,Death: Overdose Death,,+9%,"60,462",12,19.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Stokes,County,LOW,Death: Overdose Death,,-57%,"46,731",6,12.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Surry,County,MIDDLE,Death: Overdose Death,,+8%,"73,295",15,20.5
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Swain,County,MIDDLE,Death: Overdose Death,,+99%,"14,053",4,28.5
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Transylvania,County,HIGH,Death: Overdose Death,,+101%,"32,835",10,30.5
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Tyrrell,County,MIDDLE,Death: Overdose Death,,+5%,"4,122",1,24.3
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Union,County,LOWEST,Death: Overdose Death,,+23%,"208,069",10,4.8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Vance,County,MIDDLE,Death: Overdose Death,,+177%,"45,093",11,24.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Wake,County,LOWEST,Death: Overdose Death,,-8%,"952,060",54,5.7
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Warren,County,LOWEST (ZERO),Death: Overdose Death,,,"20,764",0,0
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Washington,County,LOWEST (ZERO),Death: Overdose Death,,-100%,"12,662",0,0
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Watauga,County,LOW,Death: Overdose Death,,+13%,"52,062",8,15.4
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Wayne,County,LOWEST,Death: Overdose Death,,-34%,"124,559",10,8
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Wilkes,County,MIDDLE,Death: Overdose Death,,+70%,"68,906",17,24.7
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Wilson,County,LOWEST,Death: Overdose Death,,-23%,"81,396",7,8.6
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Yadkin,County,MIDDLE,Death: Overdose Death,,+29%,"38,144",9,23.6
12/31/2012,Year,DEATH_ANY_MED_DRUG, ,Yancey,County,HIGH,Death: Overdose Death,,+0%,"17,624",6,34
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Alamance,County,LOWEST,Death: Illicit Opioid Overdose,,-52%,22,1,4.545454545
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Alexander,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,3,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Alleghany,County,HIGHEST,Death: Illicit Opioid Overdose,,-33%,3,2,66.666666667
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Anson,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,2,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Ashe,County,LOW,Death: Illicit Opioid Overdose,,,5,1,20
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Avery,County,MIDDLE,Death: Illicit Opioid Overdose,,-25%,4,2,50
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Beaufort,County,LOWEST,Death: Illicit Opioid Overdose,,,7,1,14.285714286
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Bertie,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,1,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Bladen,County,LOW,Death: Illicit Opioid Overdose,,-14%,7,2,28.571428571
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Brunswick,County,LOWEST,Death: Illicit Opioid Overdose,,+17%,33,4,12.121212121
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Buncombe,County,LOWEST,Death: Illicit Opioid Overdose,,+120%,30,4,13.333333333
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Burke,County,LOW,Death: Illicit Opioid Overdose,,+60%,25,8,32
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Cabarrus,County,LOW,Death: Illicit Opioid Overdose,,+114%,21,5,23.809523810
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Caldwell,County,LOW,Death: Illicit Opioid Overdose,,-20%,15,3,20
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Camden,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,1,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Carteret,County,LOWEST,Death: Illicit Opioid Overdose,,-73%,11,1,9.090909091
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Caswell,County,LOW,Death: Illicit Opioid Overdose,,,4,1,25
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Catawba,County,LOWEST,Death: Illicit Opioid Overdose,,+0%,29,3,10.344827586
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Chatham,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,7,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Cherokee,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,5,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Chowan,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,0,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Clay,County,MIDDLE,Death: Illicit Opioid Overdose,,,2,1,50
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Cleveland,County,LOW,Death: Illicit Opioid Overdose,,+100%,15,5,33.333333333
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Columbus,County,LOWEST,Death: Illicit Opioid Overdose,,+30%,10,1,10
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Craven,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,11,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Cumberland,County,LOWEST,Death: Illicit Opioid Overdose,,-83%,45,1,2.222222222
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Currituck,County,LOW,Death: Illicit Opioid Overdose,,,4,1,25
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Dare,County,LOWEST,Death: Illicit Opioid Overdose,,,7,1,14.285714286
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Davidson,County,LOWEST,Death: Illicit Opioid Overdose,,+134%,29,2,6.896551724
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Davie,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,6,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Duplin,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,5,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Durham,County,LOWEST,Death: Illicit Opioid Overdose,,+18%,22,1,4.545454545
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Edgecombe,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,8,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Forsyth,County,LOWEST,Death: Illicit Opioid Overdose,,+14%,44,6,13.636363636
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Franklin,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,9,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Gaston,County,LOWEST,Death: Illicit Opioid Overdose,,+113%,50,8,16
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Gates,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,2,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Graham,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,5,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Granville,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,9,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Greene,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,2,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Guilford,County,LOWEST,Death: Illicit Opioid Overdose,,-55%,53,1,1.886792453
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Halifax,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,5,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Harnett,County,LOWEST,Death: Illicit Opioid Overdose,,+30%,20,2,10
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Haywood,County,LOWEST,Death: Illicit Opioid Overdose,,,17,2,11.764705882
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Henderson,County,LOW,Death: Illicit Opioid Overdose,,-46%,14,3,21.428571429
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Hertford,County,MIDDLE,Death: Illicit Opioid Overdose,,,2,1,50
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Hoke,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,2,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Hyde,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,1,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Iredell,County,LOWEST,Death: Illicit Opioid Overdose,,+50%,24,2,8.333333333
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Jackson,County,LOW,Death: Illicit Opioid Overdose,,+75%,4,1,25
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Johnston,County,LOWEST,Death: Illicit Opioid Overdose,,+5%,19,1,5.263157895
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Jones,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,1,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Lee,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,9,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Lenoir,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,3,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Lincoln,County,LOWEST,Death: Illicit Opioid Overdose,,+53%,17,2,11.764705882
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Macon,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,3,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Madison,County,MIDDLE,Death: Illicit Opioid Overdose,,,2,1,50
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Martin,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,4,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,McDowell,County,LOWEST,Death: Illicit Opioid Overdose,,,7,1,14.285714286
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Mecklenburg,County,LOWEST,Death: Illicit Opioid Overdose,,+15%,86,9,10.465116279
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Mitchell,County,LOW,Death: Illicit Opioid Overdose,,-60%,5,1,20
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Montgomery,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,5,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Moore,County,LOWEST,Death: Illicit Opioid Overdose,,-42%,12,1,8.333333333
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Nash,County,LOWEST,Death: Illicit Opioid Overdose,,-38%,16,1,6.25
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,NC,State,LOWEST,Death: Illicit Opioid Overdose,,-8%,"1,278",140,10.954616588
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,New Hanover,County,LOWEST,Death: Illicit Opioid Overdose,,+39%,42,6,14.285714286
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Northampton,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,0,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Onslow,County,LOW,Death: Illicit Opioid Overdose,,+25%,23,5,21.739130435
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Orange,County,LOWEST,Death: Illicit Opioid Overdose,,+14%,14,1,7.142857143
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Pamlico,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,1,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Pasquotank,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,3,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Pender,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,6,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Perquimans,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,1,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Person,County,LOW,Death: Illicit Opioid Overdose,,,4,1,25
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Pitt,County,LOWEST,Death: Illicit Opioid Overdose,,-47%,17,1,5.882352941
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Polk,County,LOW,Death: Illicit Opioid Overdose,,,7,2,28.571428571
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Randolph,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,23,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Richmond,County,LOWEST,Death: Illicit Opioid Overdose,,-75%,11,1,9.090909091
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Robeson,County,LOWEST,Death: Illicit Opioid Overdose,,-31%,24,3,12.5
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Rockingham,County,LOWEST,Death: Illicit Opioid Overdose,,-43%,18,3,16.666666667
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Rowan,County,LOWEST,Death: Illicit Opioid Overdose,,-76%,30,1,3.333333333
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Rutherford,County,LOW,Death: Illicit Opioid Overdose,,+350%,10,3,30
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Sampson,County,MIDDLE,Death: Illicit Opioid Overdose,,+120%,5,2,40
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Scotland,County,LOWEST,Death: Illicit Opioid Overdose,,-62%,8,1,12.5
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Stanly,County,LOWEST,Death: Illicit Opioid Overdose,,+83%,12,2,16.666666667
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Stokes,County,LOWEST,Death: Illicit Opioid Overdose,,+17%,6,1,16.666666667
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Surry,County,LOWEST,Death: Illicit Opioid Overdose,,-69%,15,1,6.666666667
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Swain,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,4,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Transylvania,County,LOW,Death: Illicit Opioid Overdose,,+0%,10,2,20
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Tyrrell,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,1,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Union,County,LOWEST,Death: Illicit Opioid Overdose,,,10,1,10
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Vance,County,LOWEST,Death: Illicit Opioid Overdose,,-64%,11,1,9.090909091
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Wake,County,LOWEST,Death: Illicit Opioid Overdose,,-57%,54,2,3.703703704
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Warren,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,0,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Washington,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,,0,0,0
12/31/2012,Year,DEATH_ILLICITOPIOID_PCT, ,Watauga,County,LOWEST (ZERO),Death: Illicit Opioid Overdose,,-100%,8,0,0
